fips	county	filename	state	pop2012	countyGov	cbsa_title_2010	MetroMicro	centralOutlying	RGDPGrowth13	unemGrowth13	jobsGrowth13	HHpriceGrowth13	RGDPGrowthLT	avgUnemLT	jobsGrowthLT	HHpriceGrowthLT	descShortIndustry1	NGDPIndustry1	IShare13_Industry1	AvgWageIndustry1	descShortIndustry2	NGDPIndustry2	IShare13_Industry2	AvgWageIndustry2	descShortIndustry3	NGDPIndustry3	IShare13_Industry3	AvgWageIndustry3	descShortIndustry4	NGDPIndustry4	IShare13_Industry4	AvgWageIndustry4	descShortIndustry5	NGDPIndustry5	IShare13_Industry5	AvgWageIndustry5	RGDP2002	RGDP2003	RGDP2004	RGDP2005	RGDP2006	RGDP2007	RGDP2008	RGDP2009	RGDP2010	RGDP2011	RGDP2012	RGDP2013	peakRGDPyear	troughRGDPyear	stateRGDP2002	stateRGDP2003	stateRGDP2004	stateRGDP2005	stateRGDP2006	stateRGDP2007	stateRGDP2008	stateRGDP2009	stateRGDP2010	stateRGDP2011	stateRGDP2012	stateRGDP2013	peakstateRGDPyear	troughstateRGDPyear	unem2002	unem2003	unem2004	unem2005	unem2006	unem2007	unem2008	unem2009	unem2010	unem2011	unem2012	unem2013	peakunemyear	troughunemyear	stateUnem2002	stateUnem2003	stateUnem2004	stateUnem2005	stateUnem2006	stateUnem2007	stateUnem2008	stateUnem2009	stateUnem2010	stateUnem2011	stateUnem2012	stateUnem2013	peakstateUnemyear	troughstateUnemyear	jobs2002	jobs2003	jobs2004	jobs2005	jobs2006	jobs2007	jobs2008	jobs2009	jobs2010	jobs2011	jobs2012	jobs2013	peakjobsyear	troughjobsyear	stateJobs2002	stateJobs2003	stateJobs2004	stateJobs2005	stateJobs2006	stateJobs2007	stateJobs2008	stateJobs2009	stateJobs2010	stateJobs2011	stateJobs2012	stateJobs2013	peakstateJobsyear	troughstateJobsyear	HHprice2002	HHprice2003	HHprice2004	HHprice2005	HHprice2006	HHprice2007	HHprice2008	HHprice2009	HHprice2010	HHprice2011	HHprice2012	HHprice2013	peakHHpriceyear	troughHHpriceyear	stateHHprice2002	stateHHprice2003	stateHHprice2004	stateHHprice2005	stateHHprice2006	stateHHprice2007	stateHHprice2008	stateHHprice2009	stateHHprice2010	stateHHprice2011	stateHHprice2012	stateHHprice2013	peakstateHHpriceyear	troughstateHHpriceyear	NGDP2013	avgWage2013	fips_num
21207	Russell County 	RussellCountyKY	KY	17497	1		0		.00720956	-.57429	.002534	.0845998	.01220815	10.725114	-.00630111	.0429232	Transportation equipment	64.93425	.10795313	24346.911	Fabricated metal products	61.455	.10216888	24569.277	Local government	53.8296	.08949166	27024.929	Health care	30.30931	.0503892	36257.181	Federal government	23.14676	.03848147	132707.29	4.093e+08	4.203e+08	4.349e+08	4.512e+08	4.817e+08	4.688e+08	4.760e+08	4.446e+08	4.949e+08	5.160e+08	5.191e+08	5.228e+08	2006	2009	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	7.75315	7.5742	6.21826	6.76077	6.77876	6.39627	7.53415	11.93606	11.08363	10.14341	8.60597	8.03168	2004	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	7191.37	7158.67	7292.33	7207.21	7392.48	7414.52	7484.72	7135.55	7219.8	7415.08	7490.13	7509.11	2008	2009	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	74357.66	77604.62	79910.58	83614.99	85405.43	86170.8	83008.16	80932.26	84351.6	83578.83	87274.32	94657.71	2007	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	6.015e+08	27103.083	21207
21209	Scott County 	ScottCountyKY	KY	49057	1	Lexington-Fayette, KY	2	0	.06405795	-.31928	.04242619	.08676819	.06199803	3.8517511	.04235929	.04680343	Transportation equipment	632.06449	.30795196	60223.71	Local government	132.66077	.06463446	35689.474	Administrative services	131.75445	.06419288	34963.809	Real estate	108.70075	.05296075	35462.762	Truck transportation	97.29783	.04740506	53934.849	1.599e+09	1.651e+09	1.748e+09	1.873e+09	1.972e+09	1.907e+09	1.741e+09	1.265e+09	1.681e+09	1.745e+09	1.740e+09	1.851e+09	2006	2009	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	4.84585	5.48589	4.60342	4.98094	4.85719	4.54645	5.58969	9.58054	9.19768	8.45556	6.88598	6.5667	2007	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	25443.41	24426.24	24891.8	25487.23	25985.65	25264.11	24748.85	23150.42	23587.94	24070.13	25307.95	26381.67	2006	2009	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	122011.08	128974.67	135075.99	143307.34	143738.57	143424.42	139836.79	136910.77	140483.03	135704.06	140518.2	152710.71	2006	2011	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	2.052e+09	46230.214	21209
21211	Shelby County 	ShelbyCountyKY	KY	43614	1	Louisville/Jefferson County, KY-IN	2	0	.06677241	-.44281	.02724658	.03715622	.03991371	3.3175093	.02403684	.05313829	Transportation equipment	169.30266	.11989086	29116.269	Local government	116.30894	.08236361	28266.575	Real estate	111.7099	.07910683	31607.451	Utilities	64.28268	.04552147	125981.72	Paper	58.2064	.04121858	74884.338	1.121e+09	1.165e+09	1.213e+09	1.222e+09	1.222e+09	1.183e+09	1.136e+09	1.025e+09	1.066e+09	1.077e+09	1.121e+09	1.196e+09	2006	2009	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	4.7513	5.25239	4.51066	5.30763	5.34208	4.89521	5.89621	9.32404	9.04286	8.32123	6.63465	6.19184	2004	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	16459.9	16609.36	17024.32	16809.45	16583.53	16590.88	16295.49	15307.15	15257.67	15175.32	16260.39	16703.43	2004	2011	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	132353	137767.47	137289.02	142301.67	147599.88	150013.37	145555.92	144329.21	148568.45	144083.05	151452.45	157079.85	2007	2011	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	1.412e+09	32750.846	21211
21213	Simpson County 	SimpsonCountyKY	KY	17538	1		0		.09943528	-.53101	.00511837	.07152451	.03241071	5.5138127	.01280462	.04779475	Chemicals	91.70749	.10842688	37338.377	Transportation equipment	89.51166	.10583072	57265.761	Local government	44.28905	.05236348	33352.669	Machinery	43.65611	.05161515	32235.802	Plastics and rubber products	37.41924	.04424122	44863.088	5.942e+08	6.497e+08	7.194e+08	7.487e+08	7.637e+08	7.628e+08	7.154e+08	5.604e+08	5.963e+08	6.234e+08	6.472e+08	7.116e+08	2006	2009	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	5.85987	5.71577	4.93543	5.7289	5.9504	5.26676	6.59521	12.83222	12.23436	10.41321	7.95729	7.42628	2004	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	9285.12	9484.31	9624.23	9600.82	9593.79	9995.18	9783.48	8672.32	8580.75	8813.54	9696.45	9746.08	2007	2010	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	93498.8	97549.64	99511.94	103172.01	104544.19	104453.86	100100.95	96839.81	98709.52	96042.27	100440.54	107624.5	2006	2011	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	8.458e+08	32491.841	21213
21215	Spencer County 	SpencerCountyKY	KY	17416	1	Louisville/Jefferson County, KY-IN	2	0	.04355377	-.50532	.02767872	.05411621	.04572742	3.6564738	.01560651	.061608	Local government	33.03299	.19118655	31794.131	Real estate	23.64248	.13683666	24322.668	Agriculture	13.03186	.07542509	1286.8281	Utilities	8.38098	.04850698	30312.871	Federal government	6.90693	.03997555	111001.18	1.226e+08	1.230e+08	1.257e+08	1.307e+08	1.292e+08	1.324e+08	1.364e+08	1.396e+08	1.420e+08	1.339e+08	1.351e+08	1.410e+08	2009	2011	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	4.21616	4.65606	4.7752	5.49597	6.15454	6.22405	7.52259	10.25469	10.50763	9.64826	7.57121	7.06589	2002	2010	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	2278.15	2311.06	2336.51	2363.49	2381.65	2448.25	2423.85	2383.39	2440.57	2392.67	2467.6	2535.9	2007	2009	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	110095.05	116682.39	118636.24	124544.83	129051.12	130832.52	127291.98	127853.27	134078.49	132034.88	139847	147414.99	2007	2008	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	1.728e+08	23940.909	21215
21217	Taylor County 	TaylorCountyKY	KY	24691	1	Campbellsville, KY	1	1	.00345587	-.52111	.0035916	.06958373	.02351715	7.0331388	.00381945	.04447557	Local government	112.10408	.12807456	33912.964	Administrative services	51.3823	.05870229	1541.3083	Education	35.4684	.04052127	28351.832	Real estate	29.05267	.03319155	31935.077	Food services	28.07804	.03207807	13727.438	6.036e+08	6.170e+08	6.403e+08	6.800e+08	7.053e+08	7.310e+08	7.268e+08	6.842e+08	7.202e+08	7.222e+08	7.397e+08	7.422e+08	2007	2009	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	5.35981	5.85405	5.19886	5.38829	4.90083	5.57603	6.23034	10.38788	10.2431	9.01462	7.80897	7.28786	2006	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	10990.73	11056.31	11233.86	11762.79	12111.29	12532.27	12462.34	11766.61	12023.57	12499.41	12582.14	12627.33	2007	2009	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	86658.07	90510.79	93114.68	97422.36	99423.18	99781.56	95691.06	92538.3	95144.37	93611.98	97812.52	104618.68	2007	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	8.753e+08	26918.733	21217
21219	Todd County 	ToddCountyKY	KY	12651	1		0		-.04801674	-.52551	.0021516	.08018079	.03344457	4.9276579	.00475972	.0443106	Local government	36.0323	.15553864	26546.533	Wholesale trade: brokers	23.16576	.09999836	26528.496	Agriculture	17.42884	.07523411	5250.1561	Wholesale:  durables	10.64557	.04595315	57723.523	Wholesale trade: nondurables	9.96915	.04303328	36471.745	2.280e+08	2.290e+08	2.279e+08	2.041e+08	1.794e+08	1.756e+08	1.934e+08	1.827e+08	1.876e+08	1.943e+08	1.992e+08	1.897e+08	2003	2007	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	5.09919	4.531	4.67204	6.70954	9.87713	6.7983	7.31947	11.88589	10.56778	9.10716	7.87505	7.34954	2003	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	4133.43	4143.8	4016.04	3600.8	3131.94	3184.2	3348.37	3177.84	3217.75	3305.27	3230.15	3237.1	2003	2006	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	69204.89	71539.41	72781.23	75962.33	77919.09	79287.96	77045.32	75276.53	77931.57	75858.9	78255.65	84530.25	2007	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	2.317e+08	23163.662	21219
21221	Trigg County 	TriggCountyKY	KY	14447	1	Clarksville, TN-KY	2	0	-.03021208	-.10082	.0007886	.07940528	.05563498	5.182486	.01799297	.04858657	Utilities	45.03978	.12509127	28058.614	Real estate	35.50911	.09862126	21206.726	Local government	31.1458	.08650281	24010.502	Business services	27.46738	.07628655	50664.177	Federal government	26.90942	.0747369	142094.34	2.693e+08	2.928e+08	3.440e+08	2.955e+08	3.176e+08	3.314e+08	3.285e+08	3.032e+08	2.958e+08	3.100e+08	3.145e+08	3.050e+08	2004	2005	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	6.55824	6.02385	5.12523	6.73496	5.96396	6.08415	7.93903	15.37707	11.68537	10.07143	8.67961	8.57879	2004	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	4132.29	4183.64	4655.72	4292.98	4505.27	4702.93	4599.52	4075.78	3913.89	3942.46	3880.3	3883.36	2007	2012	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	81448.22	84646.55	87161.78	92723.91	96640.61	94618.71	89730.28	87520.55	90453.64	92584.43	96991.54	104693.18	2006	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	3.601e+08	26007.903	21221
21223	Trimble County 	TrimbleCountyKY	KY	8787	1	Louisville/Jefferson County, KY-IN	2	0	-.01975424	-.54934	.00693296	.04154453	.04377548	4.5145915	.03228175	.05393703	Utilities	63.30986	.38377181	54522.37	Local government	22.49183	.13634101	36722.768	Real estate	18.73614	.11357476	52348.093	Agriculture	9.82923	.05958284	51.266611	Banking	8.11323	.04918079	46223.304	92133190	96775080	1.065e+08	1.079e+08	1.114e+08	1.512e+08	2.314e+08	3.382e+08	1.810e+08	1.322e+08	1.336e+08	1.310e+08	2009	2013	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	4.91132	5.72559	5.50168	6.55226	6.92172	6.41561	7.47517	11.65598	12.92472	10.21807	8.23069	7.68135	2002	2010	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	1533.89	1526.78	1525.93	1502.8	1502.17	1862.28	2671.27	3933.26	2187.46	1549.36	1596.72	1607.79	2009	2011	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	100640.8	105545.94	106661.75	111791.62	116261.69	118147.23	114071.24	112810.66	116939.82	113780.3	118782.9	123717.68	2007	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	1.650e+08	29847.101	21223
21225	Union County 	UnionCountyKY	KY	14850	1		0		-.04949291	-.46828	-.00620149	.07923457	-.00027926	7.0506869	-.00842876	.03949887	Mining	203.85166	.31543875	75597.123	Local government	45.05488	.06971763	27708.594	Utilities	30.90693	.04782519	61010.347	Residential care	29.21453	.04520638	30389.462	Food	26.19809	.04053876	43899.697	4.905e+08	4.644e+08	4.601e+08	4.388e+08	4.383e+08	4.362e+08	4.591e+08	4.426e+08	5.172e+08	5.228e+08	4.915e+08	4.672e+08	2002	2007	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	5.20068	6.34952	5.50665	6.10693	6.11145	5.78952	6.72926	11.27996	8.82481	8.08812	7.01722	6.54894	2002	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	6876.43	6487.06	6467.56	6284.71	6208.46	6196.82	6709.59	6458.83	7103.58	7052.15	6401.69	6361.99	2002	2007	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	73637.73	76534.39	77902.43	80464.18	81591.19	82098.85	79028.06	76879.68	79242.7	78527.65	83451.07	90063.28	2007	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	6.462e+08	41784.212	21225
21227	Warren County 	WarrenCountyKY	KY	117110	1	Bowling Green, KY	2	1	-.00227095	.23691	.0096237	.1217711	.04681173	5.0420333	.02445768	.0460471	State government	385.05433	.07139881	29262.683	Real estate	372.29156	.06903227	36457.781	Management and consulting	328.91642	.06098942	67298.091	Local government	274.37832	.05087668	32789.593	Health care	269.32233	.04993917	53036.524	3.855e+09	4.010e+09	4.145e+09	4.451e+09	4.591e+09	4.664e+09	4.629e+09	4.344e+09	4.461e+09	4.534e+09	4.518e+09	4.508e+09	2007	2009	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	5.10403	5.55816	4.66452	5.05878	4.97608	4.52779	5.51959	9.85834	9.04152	8.23132	6.88791	7.12482	2007	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	54806.91	55707.43	57082.35	59812.86	60881.28	62581.85	62364.03	59124.56	60005.95	61589.95	63183.61	63791.67	2007	2009	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	113986.24	118276.66	122200.15	124396.32	121362.15	115527.64	112654.4	108751.05	110667.17	112275.24	117087.06	131344.88	2005	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	5.393e+09	35962.815	21227
21229	Washington County 	WashingtonCountyKY	KY	11833	1		0		.06293533	-.57259	.00345608	.0709443	.03932227	4.905038	.01126642	.04506402	Transportation equipment	55.88218	.18001249	64327.44	Local government	28.25082	.09100398	26371.727	Agriculture	21.26563	.06850268	1566.1656	Plastics and rubber products	19.20674	.06187041	22534.739	Wholesale trade: nondurables	10.18353	.03280406	18027.804	2.416e+08	2.471e+08	2.479e+08	2.510e+08	2.677e+08	2.652e+08	2.431e+08	2.078e+08	2.404e+08	2.443e+08	2.445e+08	2.599e+08	2006	2009	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	5.88873	5.83984	5.6069	6.16103	5.97678	5.80806	7.44157	12.90293	11.31363	10.38501	8.58046	8.00787	2004	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	4514.79	4541.63	4408.6	4285.06	4366.07	4413.31	4311.37	4016.44	4170.52	4237.37	4453.02	4468.41	2003	2009	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	84006.68	87422.09	88988.75	92215.2	93653.43	94229.2	90890.92	88405.23	90816.09	88273.19	91428.91	97915.27	2007	2011	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	3.104e+08	25880.991	21229
21231	Wayne County 	WayneCountyKY	KY	20824	1		0		-.02184258	-.82559	.00422549	.07948712	.04849913	7.7129767	.02234474	.04841793	Wood products	53.88851	.12675246	25829.734	Local government	52.72815	.12402315	30475.853	Banking	19.08405	.04488805	43656.339	Food	15.52676	.03652087	35347.996	Business services	15.1227	.03557047	39255.774	4.079e+08	4.198e+08	4.438e+08	4.444e+08	4.518e+08	4.679e+08	4.553e+08	4.047e+08	3.982e+08	3.775e+08	3.869e+08	3.784e+08	2007	2011	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	6.55998	6.80936	5.7066	6.27618	6.93821	6.8248	8.51215	13.67745	13.45084	13.75389	12.37171	11.54612	2004	2011	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	7773.25	7812.82	8095.15	7718.57	7507.26	7530.63	6896.62	6546.98	6571.38	6362.11	6316.43	6343.12	2004	2012	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	62450.38	65360.62	67638.21	71196.2	72466.47	72657.35	70231.77	69036.4	71723.84	69864.01	72084.76	77814.57	2007	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	4.251e+08	24810.552	21231
21233	Webster County 	WebsterCountyKY	KY	13583	1		0		-.03186147	-.05577	-.01047086	.10946429	.0144892	6.9504127	-.00742179	.04429742	Utilities	96.39079	.2585061	69640.805	Local government	38.49778	.10324545	39272.742	Mining	35.15531	.09428144	23676.276	Specialty trade contractors	19.13902	.05132807	81975.249	Truck transportation	13.57139	.0363965	56468.529	4.425e+08	4.015e+08	3.209e+08	3.070e+08	3.057e+08	2.987e+08	2.803e+08	2.714e+08	2.816e+08	2.991e+08	2.938e+08	2.845e+08	2002	2009	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	5.1532	6.73387	4.44119	5.1542	5.29288	6.09922	6.53162	9.54926	9.21317	8.03593	7.69141	7.63564	2004	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	4700.73	4403.71	3921.98	3901.62	3955.53	3946.13	3740.1	3639.42	3595.67	3743.79	3836.36	3796.19	2002	2010	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	48684.88	51256.78	52385.43	55918	58404.89	56971.34	55058.2	53663.5	56700.05	58365.6	60393.03	67003.91	2006	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	3.729e+08	45558.505	21233
21235	Whitley County 	WhitleyCountyKY	KY	35499	1	London, KY	1	1	-.00446718	-.63537	-.00059596	.07614538	.02361829	7.2524707	.01344188	.04547902	Local government	129.98913	.12343387	29102.299	Business services	94.17262	.08942356	39652.48	Rail transportation	78.19446	.07425117	51902.677	Health care	65.40581	.06210744	60422.936	Wholesale:  durables	54.90373	.05213497	54466.169	7.419e+08	7.274e+08	7.596e+08	7.890e+08	8.164e+08	7.876e+08	8.023e+08	8.000e+08	8.497e+08	8.400e+08	8.506e+08	8.468e+08	2006	2007	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	7.09008	7.5012	5.90591	6.13198	6.3377	6.62968	7.55976	11.22237	10.97193	10.78868	9.52123	8.88586	2004	2009	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	13127.5	12683.55	13208.91	13572.03	13634.47	13034.67	13246.03	12945.97	13600.92	13286.77	13390.14	13382.16	2006	2009	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	71604.11	74524.19	76312.61	79828.42	81978.16	82946.34	79642.81	76550.84	78685.79	78119.77	81840.55	88072.33	2007	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	1.053e+09	33413.958	21235
21237	Wolfe County 	WolfeCountyKY	KY	7164	1		0		.00653226	-.85434	.00023015	.07341176	.04195187	8.9652562	.0174816	.04453702	Local government	22.00271	.20463442	25816.159	Real estate	7.17915	.0667691	20766.423	Health care	6.58431	.06123684	48172.539	Federal government	5.9874	.05568533	94727.813	Agriculture	5.88647	.05474664	111.65002	88718580	83827810	82508610	79834560	84804010	83258450	88161050	88398470	89879680	89070890	87257710	87827700	2002	2005	1.320e+11	1.337e+11	1.360e+11	1.388e+11	1.418e+11	1.412e+11	1.407e+11	1.352e+11	1.420e+11	1.448e+11	1.468e+11	1.486e+11	2006	2009	8.32588	9.86117	9.81869	10.24186	9.75872	10.11316	10.05729	13.39868	14.55162	13.32915	12.80258	11.94824	2002	2010	5.73333	6.275	5.55833	6.05	5.91667	5.64167	6.58333	10.29167	10.20833	9.46667	8.23814	7.76361	2004	2009	1809.86	1718.3	1658.12	1595.33	1595.43	1569.77	1626.35	1591.34	1602.68	1609.28	1607.62	1607.99	2002	2007	1942945.9	1937809.4	1947879.8	1970722.3	1992593.3	2013226.8	2001121	1918173.2	1924638.5	1953883	1984956.6	2006721.2	2007	2009	53710.17	55773.83	57170.6	60323.04	62213.6	62947.81	60303.83	58308.19	60609.02	59958.54	62684.37	67286.14	2007	2009	114015.82	119332.92	121685.07	124911.06	125288.5	124653.92	119748.63	116562.99	119734.33	117122.83	122065.43	130938.48	2006	2009	1.075e+08	21960.964	21237
